seed,variant,model,n_complexes,n_reactions,n_metabolites,balanced,trivially_balanced,trivially_concordant,concordant_pairs_total,kinetic_modules,singleton_modules,multi_complex_modules,largest_module_size,acr_metabolites
51,random_50,Alloascoidea_hylecoeti,36203.0,56213.0,18039.0,9860.0,8134.0,5783.0,45492.0,28791.0,26092.0,2699.0,4701.0,231.0
51,random_50,Debaryomyces_hansenii,26580.0,42204.0,13520.0,7127.0,5979.0,4281.0,52230.0,21935.0,20918.0,1017.0,3630.0,191.0
51,random_50,Hanseniaspora_vinae,21133.0,33348.0,10874.0,5783.0,4765.0,3440.0,37189.0,16805.0,15347.0,1458.0,2860.0,184.0
51,random_50,Komagataella_pastoris,20049.0,31290.0,10401.0,5452.0,4446.0,3263.0,38958.0,15992.0,14645.0,1347.0,2689.0,157.0
51,random_50,Lipomyces_starkeyi,24522.0,38332.0,12702.0,6689.0,5483.0,4098.0,41582.0,19525.0,17915.0,1610.0,3386.0,193.0
51,random_50,Neurospora_crassa,27212.0,41416.0,13879.0,7262.0,5813.0,4602.0,49137.0,21705.0,19697.0,2008.0,3474.0,185.0
51,random_50,Pachysolen_tannophilus,24480.0,38329.0,12593.0,6545.0,5437.0,3993.0,45910.0,19393.0,17754.0,1639.0,3441.0,179.0
51,random_50,Saccharomycopsis_malanga,26898.0,43445.0,13653.0,7143.0,5984.0,4332.0,45422.0,21317.0,19669.0,1648.0,3918.0,206.0
51,random_50,Sporopachydermia_quercuum,23448.0,36589.0,12087.0,6333.0,5156.0,3919.0,44335.0,18597.0,17019.0,1578.0,3260.0,167.0
51,random_50,Tortispora_caseinolytica,17895.0,27743.0,9273.0,4753.0,3860.0,3040.0,38614.0,14407.0,13184.0,1223.0,2259.0,132.0
51,random_50,Torulaspora_delbrueckii,21788.0,34378.0,11245.0,5838.0,4847.0,3624.0,38353.0,17311.0,15792.0,1519.0,2944.0,168.0
51,random_50,Wickerhamomyces_ciferrii,27727.0,43159.0,14128.0,7555.0,6160.0,4498.0,39381.0,22027.0,19934.0,2093.0,3586.0,203.0
51,random_50,Yarrowia_deformans,24954.0,38233.0,12708.0,6740.0,5442.0,4168.0,48531.0,20029.0,18031.0,1998.0,2906.0,149.0
51,random_75,Alloascoidea_hylecoeti,40600.0,65531.0,19413.0,11170.0,8705.0,5841.0,41107.0,32349.0,28835.0,3514.0,4712.0,237.0
51,random_75,Debaryomyces_hansenii,30059.0,49346.0,14629.0,8061.0,6376.0,4394.0,33784.0,24917.0,23407.0,1510.0,3634.0,195.0
51,random_75,Hanseniaspora_vinae,23685.0,38810.0,11659.0,6442.0,5046.0,3462.0,29356.0,18944.0,17073.0,1871.0,2860.0,184.0
51,random_75,Komagataella_pastoris,22703.0,36690.0,11240.0,6170.0,4746.0,3281.0,26639.0,18183.0,16379.0,1804.0,2689.0,157.0
51,random_75,Lipomyces_starkeyi,27800.0,45138.0,13707.0,7485.0,5815.0,4125.0,31816.0,22228.0,20072.0,2156.0,3390.0,195.0
51,random_75,Neurospora_crassa,31153.0,49080.0,15154.0,8323.0,6261.0,4695.0,32790.0,24909.0,22173.0,2736.0,3474.0,185.0
51,random_75,Pachysolen_tannophilus,27949.0,45343.0,13700.0,7457.0,5825.0,4091.0,35930.0,22249.0,20014.0,2235.0,3444.0,181.0
51,random_75,Saccharomycopsis_malanga,30778.0,51367.0,14880.0,8186.0,6428.0,4375.0,35974.0,24491.0,22153.0,2338.0,3918.0,206.0
51,random_75,Sporopachydermia_quercuum,26504.0,43019.0,13034.0,7076.0,5475.0,3948.0,30428.0,21153.0,19076.0,2077.0,3260.0,167.0
51,random_75,Tortispora_caseinolytica,20426.0,32973.0,10055.0,5380.0,4131.0,3017.0,27962.0,16498.0,14844.0,1654.0,2259.0,132.0
51,random_75,Torulaspora_delbrueckii,25208.0,41040.0,12343.0,6810.0,5252.0,3654.0,27735.0,20047.0,17853.0,2194.0,2944.0,168.0
51,random_75,Wickerhamomyces_ciferrii,31934.0,51393.0,15462.0,8678.0,6647.0,4557.0,33566.0,25506.0,22689.0,2817.0,3586.0,203.0
51,random_75,Yarrowia_deformans,28424.0,45157.0,13812.0,7745.0,5872.0,4172.0,33083.0,22830.0,20171.0,2659.0,2906.0,149.0
